322.5,-518,18,0
322.5,-516.9939,18,0
322.5,-515.9879,18,0
322.5,-514.9818,18,0
322.5,-513.9757,18,0
322.5,-512.9696,18,0
322.5,-511.9636,18,0
322.5,-510.9575,18,0
322.5,-509.9514,18,0
322.5,-508.9453,18,0
322.5,-507.9392,18,0
322.5,-506.9332,18,0
322.5,-505.9271,18,0
322.5,-504.921,18,0
322.5,-503.9149,18,0
322.5,-502.9089,18,0
322.5,-501.9028,18,0
322.5,-500.8967,18,0
322.5,-499.8907,18,0
322.5,-498.8846,18,0
322.5,-497.8785,18,0
322.5,-496.8724,18,0
322.5,-495.8664,18,0
322.5,-494.8603,18,0
322.5,-493.8542,18,0
322.5,-492.8481,18,0.850505
322.5,-491.8421,18,0.850505
322.5,-490.836,18,0.850505
322.5,-489.8299,18,0.850505
322.5,-488.8238,18,0.850505
322.5,-487.8177,18,0.850505
322.5,-486.8117,18,0.850505
322.5,-485.8056,18,0.850505
322.5,-484.7995,18,0.640619
322.5,-483.7935,18,0.430733
322.5,-482.7874,18,0.430733
322.5,-481.7813,18,0.430733
322.5,-480.7752,18,0.430733
322.5,-479.7692,18,0.430733
322.5,-478.7631,18,0.430733
322.5,-477.757,18,0.430733
322.5,-476.7509,18,0.430733
322.5,-475.7449,18,0.499039
322.5,-474.7388,18,0.664631
322.5,-473.7327,18,0.664631
322.5,-472.7266,18,0.664631
322.5,-471.7206,18,0.664631
322.5,-470.7145,18,0.664631
322.5,-469.7084,18,0.664631
322.5,-468.7023,18,0.664631
322.5,-467.6963,18,0.664631
322.5,-466.6902,18,0.664631
322.5,-465.6841,18,0.664631
322.5,-464.678,18,0.714955
322.5,-463.672,18,0.765279
322.5,-462.6659,18,0.765279
322.5,-461.6598,18,0.765279
322.5,-460.6537,18,0.765279
322.5,-459.6477,18,0.765279
322.5,-458.6416,18,0.765279
322.5,-457.6355,18,0.765279
322.5,-456.6295,18,0.765279
322.5,-455.6234,18,0.765279
322.5,-454.6173,18,0.765279
322.5,-453.6112,18,0.765279
322.5,-452.6051,18,0.765279
322.5,-451.5991,18,0.765279
322.5,-450.593,18,0.765279
322.5,-449.5869,18,0.733958
322.5,-448.5808,18,0.702637
322.5,-447.5748,18,0.702637
322.5,-446.5687,18,0.702637
322.5,-445.5626,18,0.702637
322.5,-444.5565,18,0.702637
322.5,-443.5505,18,0.702637
322.5,-442.5444,18,0.702637
322.5,-441.5383,18,0.702637
322.5,-440.5323,18,0.702637
322.5,-439.5262,18,0.702637
322.5,-438.5201,18,0.658234
322.5,-437.514,18,0.658234
322.5,-436.5079,18,0.658234
322.5,-435.5019,18,0.658234
322.5,-434.4958,18,0.658234
322.5,-433.4897,18,0.658234
322.5,-432.4836,18,0.724169
322.5,-431.4776,18,0.790103
322.5,-430.4715,18,0.790103
322.5,-429.4654,18,0.790103
322.5,-428.4594,18,0.790103
322.5,-427.4533,18,0.790103
322.5,-426.4472,18,0.790103
322.5,-425.4411,18,0.790103
322.5,-424.4351,18,0.790103
322.5,-423.429,18,0.790103
322.5,-422.4229,18,0.790103
322.5,-421.4168,18,0.790103
322.5,-420.4108,18,0.790103
322.5,-419.4047,18,0.790103
322.5,-418.3986,18,0.790103
322.5,-417.3925,18,0.790103
322.5,-416.3864,18,0.790103
322.5,-415.3804,18,0.790103
322.5,-414.3743,18,0.790103
322.5,-413.3682,18,0.790103
322.5,-412.3622,18,0.790103
322.5,-411.3561,18,0.790103
322.5,-410.35,18,0.790103
322.5,-409.3439,18,0.790103
322.5,-408.3379,18,0.790103
322.5,-407.3318,18,0.790103
322.5,-406.3257,18,0.790103
322.5,-405.3196,18,0.790103
322.5,-404.3136,18,0.653019
322.5,-403.3075,18,0.515935
322.5,-402.3014,18,0.515935
322.5,-401.2953,18,0.515935
322.5,-400.2892,18,0.515935
322.5,-399.2832,18,0.515935
322.5,-398.2771,18,0.515935
322.5,-397.271,18,0.515935
322.5,-396.265,18,0.515935
322.5,-395.2589,18,0.515935
322.5,-394.2528,18,0.459623
322.5,-393.2467,18,0.459623
322.5,-392.2407,18,0.459623
322.5,-391.2346,18,0.614438
322.5,-390.2285,18,0.769253
322.5,-389.2224,18,0.769253
322.5,-388.2164,18,0.769253
322.5,-387.2103,18,0.769253
322.5,-386.2042,18,0.769253
322.5,-385.1982,18,0.769253
322.5,-384.1921,18,0.769253
322.5,-383.186,18,0.769253
322.5,-382.1799,18,0.769253
322.5,-381.1738,18,0.944019
322.5,-380.1678,18,1.118785
322.5,-379.1617,18,1.118785
322.5,-378.1556,18,1.118785
322.5,-377.1495,18,1.118785
322.5,-376.1435,18,1.118785
322.5,-375.1374,18,1.118785
322.5,-374.1313,18,1.118785
322.5,-373.1252,18,1.118785
322.5,-372.1192,18,1.092469
322.5,-371.1131,18,1.248453
322.5,-370.107,18,1.430755
322.5,-369.101,18,1.430755
322.5,-368.0949,18,1.430755
322.5,-367.0888,18,1.430755
322.5,-366.0827,18,1.430755
322.5,-365.0766,18,1.430755
322.5,-364.0706,18,1.430755
322.5,-363.0645,18,1.430755
322.5,-362.0584,18,1.522437
322.5,-361.0523,18,1.614121
322.5,-360.0463,18,1.614121
322.5,-359.0402,18,1.614121
322.5,-358.0341,18,1.614121
322.5,-357.028,18,1.614121
322.5,-356.022,18,1.614121
322.5,-355.0159,18,1.614121
322.5,-354.0098,18,1.614121
322.5,-353.0038,18,1.614121
322.5,-351.9977,18,1.625692
322.5,-350.9916,18,1.63726
322.5,-349.9855,18,1.63726
322.5,-348.9795,18,1.63726
322.5,-347.9734,18,1.63726
322.5,-346.9673,18,1.63726
322.5,-345.9612,18,1.63726
322.5,-344.9551,18,1.63726
322.5,-343.9491,18,1.63726
322.5,-342.943,18,1.701323
322.5,-341.9369,18,1.610572
322.5,-340.9308,18,1.455757
322.5,-339.9248,18,1.455757
322.5,-338.9187,18,1.455757
322.5,-337.9126,18,1.455757
322.5,-336.9066,18,1.455757
322.5,-335.9005,18,1.455757
322.5,-334.8944,18,1.455757
322.5,-333.8883,18,1.455757
322.5,-332.8823,18,1.455757
322.5,-331.8762,18,1.280991
322.5,-330.8701,18,1.106225
322.5,-329.864,18,1.106225
322.5,-328.8579,18,1.106225
322.5,-327.8519,18,1.106225
322.5,-326.8458,18,1.106225
322.5,-325.8397,18,1.106225
322.5,-324.8336,18,1.106225
322.5,-323.8276,18,1.106225
322.5,-322.8215,18,1.106225
322.5,-321.8154,18,0.923924
322.5,-320.8094,18,0.741622
322.5,-319.8033,18,0.741622
322.5,-318.7972,18,0.741622
322.5,-317.7911,18,0.741622
322.5,-316.7851,18,0.741622
322.5,-315.779,18,0.741622
322.5,-314.7729,18,0.741622
322.5,-313.7668,18,0.741622
322.5,-312.7608,18,0.738147
322.5,-311.7547,18,0.738147
322.5,-310.7486,18,0.738147
322.5,-309.7425,18,0.738147
322.5,-308.7365,18,0.738147
322.5,-307.7304,18,0.958021
322.5,-306.7243,18,1.177895
322.5,-305.7182,18,1.177895
322.5,-304.7122,18,1.177895
322.5,-303.7061,18,1.177895
322.5,-302.7,18,1.177895
322.5,-301.6991,18.05242,1.177895
322.5,-300.6982,18.10485,1.177895
322.5,-299.6973,18.15727,1.177895
322.5,-298.6964,18.20969,1.40118
322.5,-297.6956,18.26212,1.624465
322.5,-296.6946,18.31454,1.624465
322.5,-295.6938,18.36696,1.624465
322.5,-294.6929,18.41939,1.624465
322.5,-293.692,18.47181,1.624465
322.5,-292.6911,18.52423,1.624465
322.5,-291.6902,18.57666,1.624465
322.5,-290.6893,18.62908,1.842702
322.5,-289.6884,18.68151,2.060938
322.5,-288.6875,18.73393,2.076875
322.5,-287.6866,18.78635,2.092812
322.5,-286.6857,18.83878,2.092812
322.5,-285.6848,18.8912,2.092812
322.5,-284.6839,18.94362,2.052913
322.5,-283.683,18.99605,2.013015
322.5,-282.6822,19.04847,2.213179
322.5,-281.6813,19.10089,2.413344
322.5,-280.6804,19.15332,2.413344
322.5,-279.6795,19.20574,2.413344
322.5,-278.6786,19.25816,2.413344
322.5,-277.6777,19.31059,2.3857
322.5,-276.6768,19.36301,2.3857
322.5,-275.6759,19.41543,2.255691
322.5,-274.675,19.46786,2.280485
322.5,-273.6741,19.52028,2.435288
322.5,-272.6732,19.5727,2.435288
322.5,-271.6723,19.62513,2.435288
322.5,-270.6714,19.67755,2.435288
322.5,-269.6705,19.72997,2.462639
322.5,-268.6696,19.7824,2.48999
322.5,-267.6688,19.83482,2.48999
322.5,-266.6679,19.88725,2.403014
322.5,-265.667,19.93967,2.316038
322.5,-264.6661,19.99209,2.316038
322.5,-263.6652,20.04452,2.316038
322.5,-262.6643,20.09694,2.316038
322.5,-261.6634,20.14936,2.316038
322.5,-260.6625,20.20179,2.316038
322.5,-259.6616,20.25421,2.316038
322.5,-258.6607,20.30663,2.128824
322.5,-257.6598,20.35906,1.94161
322.5,-256.6589,20.41148,1.94161
322.5,-255.6581,20.4639,1.94161
322.5,-254.6572,20.51633,1.94161
322.5,-253.6563,20.56875,1.94161
322.5,-252.6554,20.62117,1.94161
322.5,-251.6545,20.6736,1.94161
322.5,-250.6536,20.72602,1.94161
322.5,-249.6527,20.77844,1.73979
322.5,-248.6518,20.83087,1.516505
322.5,-247.6509,20.88329,1.516505
322.5,-246.65,20.93571,1.516505
322.5,-245.6491,20.98814,1.516505
322.5,-244.6482,21.04056,1.516505
322.5,-243.6473,21.09299,1.516505
322.5,-242.6464,21.14541,1.516505
322.5,-241.6456,21.19783,1.298268
322.5,-240.6447,21.25026,1.080032
322.5,-239.6438,21.30268,1.064095
322.5,-238.6429,21.3551,1.048158
322.5,-237.642,21.40753,1.048158
322.5,-236.6411,21.45995,1.048158
322.5,-235.6402,21.51237,1.048158
322.5,-234.6393,21.5648,1.048158
322.5,-233.6384,21.61722,0.847994
322.5,-232.6375,21.66964,0.647829
322.5,-231.6366,21.72207,0.647829
322.5,-230.6357,21.77449,0.647829
322.5,-229.6348,21.82691,0.647829
322.5,-228.6339,21.87934,0.647829
322.5,-227.633,21.93176,0.647829
322.5,-226.6322,21.98418,0.647829
322.5,-225.6313,22.03661,0.493027
322.5,-224.6304,22.08903,0.338224
322.5,-223.6295,22.14145,0.338224
322.5,-222.6286,22.19388,0.350922
322.5,-221.6277,22.2463,0.413548
322.5,-220.6268,22.29873,0.386197
322.5,-219.6259,22.35115,0.358846
322.5,-218.625,22.40357,0.358846
322.5,-217.6241,22.456,0.320635
322.5,-216.6232,22.50842,0.379821
322.5,-215.6223,22.56084,0.439007
322.5,-214.6214,22.61327,0.439007
322.5,-213.6205,22.66569,0.439007
322.5,-212.6197,22.71811,0.439007
322.5,-211.6188,22.77054,0.484136
322.5,-210.6179,22.82296,0.529264
322.5,-209.617,22.87538,0.564018
322.5,-208.6161,22.92781,0.598772
322.5,-207.6152,22.98023,0.598772
322.5,-206.6143,23.03265,0.598772
322.5,-205.6134,23.08508,0.598772
322.5,-204.6125,23.1375,0.598772
322.5,-203.6116,23.18992,0.598772
322.5,-202.6107,23.24235,0.61493
322.5,-201.6098,23.29477,0.631088
322.5,-200.6089,23.34719,0.631088
322.5,-199.608,23.39962,0.631088
322.5,-198.6071,23.45204,0.631088
322.5,-197.6063,23.50446,0.631088
322.5,-196.6054,23.55689,0.631088
322.5,-195.6045,23.60931,0.631088
322.5,-194.6036,23.66173,0.631088
322.5,-193.6027,23.71416,0.631088
322.5,-192.6018,23.76658,0.658443
322.5,-191.6009,23.819,0.689524
322.5,-190.6,23.87143,0.689524
322.5,-189.5991,23.92385,0.689524
322.5,-188.5982,23.97627,0.689524
322.5,-187.5973,24.0287,0.689524
322.5,-186.5964,24.08112,0.689524
322.5,-185.5956,24.13354,0.689524
322.5,-184.5947,24.18597,0.689524
322.5,-183.5938,24.23839,0.689524
322.5,-182.5929,24.29082,0.622765
322.5,-181.592,24.34324,0.556007
322.5,-180.5911,24.39566,0.525073
322.5,-179.5902,24.44809,0.494141
322.5,-178.5893,24.50051,0.494141
322.5,-177.5884,24.55293,0.494141
322.5,-176.5875,24.60536,0.494141
322.5,-175.5866,24.65778,0.494141
322.5,-174.5857,24.7102,0.494141
322.5,-173.5848,24.76263,0.431515
322.5,-172.5839,24.81505,0.483199
322.5,-171.583,24.86747,0.483199
322.5,-170.5822,24.9199,0.483199
322.5,-169.5813,24.97232,0.483199
322.5,-168.5804,25.02474,0.483199
322.5,-167.5795,25.07717,0.683165
322.5,-166.5786,25.12959,0.883131
322.5,-165.5777,25.18201,0.883131
322.5,-164.5768,25.23444,0.883131
322.5,-163.5759,25.28686,0.883131
322.5,-162.575,25.33928,1.115341
322.5,-161.5741,25.39171,1.347551
322.5,-160.5732,25.44413,1.347551
322.5,-159.5723,25.49656,1.347551
322.5,-158.5714,25.54898,1.347551
322.5,-157.5705,25.6014,1.575868
322.5,-156.5697,25.65383,1.804184
322.5,-155.5688,25.70625,1.804184
322.5,-154.5679,25.75867,1.804184
322.5,-153.567,25.8111,1.804184
322.5,-152.5661,25.86352,1.977806
322.5,-151.5652,25.91594,2.180517
322.5,-150.5643,25.96837,2.180517
322.5,-149.5634,26.02079,2.180517
322.5,-148.5625,26.07321,2.180517
322.5,-147.5616,26.12564,2.344034
322.5,-146.5607,26.17806,2.507552
322.5,-145.5598,26.23048,2.507552
322.5,-144.5589,26.28291,2.507552
322.5,-143.558,26.33533,2.507552
322.5,-142.5572,26.38775,2.6224
322.5,-141.5563,26.44018,2.716786
322.5,-140.5554,26.4926,2.696323
322.5,-139.5545,26.54502,2.696323
322.5,-138.5536,26.59745,2.751806
322.5,-137.5527,26.64987,2.807289
322.5,-136.5518,26.7023,2.807289
322.5,-135.5509,26.75472,2.768853
322.5,-134.55,26.80714,2.730417
322.5,-133.5491,26.85957,2.730417
322.5,-132.5482,26.91199,2.730417
322.5,-131.5473,26.96441,2.730417
322.5,-130.5464,27.01684,2.730417
322.5,-129.5455,27.06926,2.658399
322.5,-128.5446,27.12168,2.586381
322.5,-127.5438,27.17411,2.586381
322.5,-126.5429,27.22653,2.586381
322.5,-125.542,27.27895,2.586381
322.5,-124.5411,27.33138,2.475698
322.5,-123.5402,27.3838,2.365016
322.5,-122.5393,27.43622,2.365016
322.5,-121.5384,27.48865,2.365016
322.5,-120.5375,27.54107,2.365016
322.5,-119.5366,27.59349,2.365016
322.5,-118.5357,27.64592,2.16505
322.5,-117.5348,27.69834,1.965084
322.5,-116.5339,27.75076,1.965084
322.5,-115.533,27.80319,1.965084
322.5,-114.5322,27.85561,1.965084
322.5,-113.5313,27.90804,1.732874
322.5,-112.5304,27.96046,1.500664
322.5,-111.5295,28.01288,1.500664
322.5,-110.5286,28.06531,1.500664
322.5,-109.5277,28.11773,1.500664
322.5,-108.5268,28.17015,1.437516
322.5,-107.5259,28.22258,1.553982
322.5,-106.525,28.275,1.670448
322.5,-105.5241,28.32742,1.670448
322.5,-104.5232,28.37985,1.770959
322.5,-103.5223,28.43227,1.871471
322.5,-102.5214,28.48469,1.871471
322.5,-101.5205,28.53712,1.951087
322.5,-100.5197,28.58954,2.030703
322.5,-99.51876,28.64196,2.030703
322.5,-98.51787,28.69439,2.086252
322.5,-97.51698,28.74681,2.183614
322.5,-96.51608,28.79923,2.225427
322.5,-95.51519,28.85166,2.260436
322.5,-94.5143,28.90408,2.295444
322.5,-93.5134,28.9565,2.30811
322.5,-92.51251,29.00893,2.320776
322.5,-91.51162,29.06135,2.320776
322.5,-90.51073,29.11378,2.320776
322.5,-89.50983,29.1662,2.320776
322.5,-88.50893,29.21862,2.320776
322.5,-87.50804,29.27105,2.320776
322.5,-86.50715,29.32347,2.295856
322.5,-85.50626,29.37589,2.270937
322.5,-84.50536,29.42832,2.261768
322.5,-83.50447,29.48074,2.252599
322.5,-82.50358,29.53316,2.252599
322.5,-81.50269,29.58559,2.252599
322.5,-80.50179,29.63801,2.191357
322.5,-79.5009,29.69043,2.130114
322.5,-78.50001,29.74286,2.130114
322.5,-77.49911,29.79528,2.130114
322.5,-76.49822,29.8477,2.03337
322.5,-75.49733,29.90013,1.936626
322.5,-74.49644,29.95255,1.936626
322.5,-73.49554,30.00497,1.936626
322.5,-72.49465,30.0574,1.81921
322.5,-71.49376,30.10982,1.701794
322.5,-70.49287,30.16224,1.701794
322.5,-69.49197,30.21467,1.701794
322.5,-68.49108,30.26709,1.574429
322.5,-67.49019,30.31952,1.422271
322.5,-66.4893,30.37194,1.397479
322.5,-65.4884,30.42436,1.266977
322.5,-64.48751,30.47679,1.136475
322.5,-63.48661,30.52921,1.136475
322.5,-62.48572,30.58163,1.136475
322.5,-61.48483,30.63406,1.009867
322.5,-60.48394,30.68648,1.011674
322.5,-59.48304,30.7389,1.011674
322.5,-58.48215,30.79133,1.011674
322.5,-57.48126,30.84375,1.011674
322.5,-56.48037,30.89617,1.028324
322.5,-55.47947,30.9486,1.049111
322.5,-54.47858,31.00102,1.068014
322.5,-53.47769,31.05344,1.085012
322.5,-52.4768,31.10587,1.100088
322.5,-51.4759,31.15829,1.113228
322.5,-50.47501,31.21071,1.124422
322.5,-49.47412,31.26314,1.133661
322.5,-48.47322,31.31556,1.140939
322.5,-47.47233,31.36798,1.146252
322.5,-46.47144,31.42041,1.148417
322.5,-45.47054,31.47283,1.149597
322.5,-44.46965,31.52526,1.150972
322.5,-43.46876,31.57768,1.150972
322.5,-42.46786,31.6301,1.145989
322.5,-41.46697,31.68253,1.141006
322.5,-40.46608,31.73495,1.141006
322.5,-39.46519,31.78737,1.123737
322.5,-38.46429,31.8398,1.106468
322.5,-37.4634,31.89222,1.079525
322.5,-36.46251,31.94464,1.019636
322.5,-35.46162,31.99707,0.986691
322.5,-34.46072,32.04949,0.951279
322.5,-33.45983,32.10191,0.915867
322.5,-32.45893,32.15434,0.880803
322.5,-31.45804,32.20676,0.81299
322.5,-30.45715,32.25918,0.752456
322.5,-29.45626,32.31161,0.752456
322.5,-28.45536,32.36403,0.752456
322.5,-27.45447,32.41645,0.724594
322.5,-26.45358,32.46888,0.697347
322.5,-25.45269,32.5213,0.643798
322.5,-24.45179,32.57372,0.592406
322.5,-23.4509,32.62615,0.543595
322.5,-22.45001,32.67857,0.497579
322.5,-21.44912,32.731,0.533112
322.5,-20.44822,32.78342,0.599022
322.5,-19.44733,32.83584,0.64225
322.5,-18.44644,32.88826,0.687198
322.5,-17.44554,32.94069,0.710097
322.5,-16.44465,32.99311,0.733823
322.5,-15.44376,33.04554,0.782077
322.5,-14.44286,33.09796,0.831907
322.5,-13.44197,33.15038,0.883256
322.5,-12.44108,33.2028,0.93606
322.5,-11.44019,33.25523,0.99025
322.5,-10.43929,33.30765,1.045752
322.5,-9.4384,33.36008,1.105248
322.5,-8.437508,33.4125,1.17446
322.5,-7.436615,33.46492,1.212244
